lecturer_row_ref,publication_id
dosen_source.csv:9,68734979-f3f6-4b4a-9bfe-74451d4fc00c
dosen_source.csv:9,f559144b-2ad6-4403-b56c-365f37f82242
dosen_source.csv:9,a75b608d-58e2-4b12-a72f-d846eb132059
dosen_source.csv:9,cca06141-6f6f-4c12-bd48-521dbf54a8cf
dosen_source.csv:9,59a91465-ebfa-49fb-892d-de6b3080db42
dosen_source.csv:9,112116c7-2785-40fd-a480-fc9db70d4081
dosen_source.csv:9,f2abc9ea-d70c-420b-90df-55d6956d3dad
dosen_source.csv:9,69ed23ee-fdfb-45fb-9619-3d7a91115fd4
dosen_source.csv:9,c2777139-23ea-4635-b181-bf64c2e2b151
dosen_source.csv:9,4b590f29-c7e0-4458-ac73-79ca89ab77ba
dosen_source.csv:9,c7e24c71-0536-4753-b211-6dce5cdc2e92
dosen_source.csv:9,9f4fde04-ca68-4a2b-85ad-f4dccab4d9c2
dosen_source.csv:9,8d621462-b511-4a3c-b916-f1442b0d20e5
dosen_source.csv:9,79be3c4d-8bfa-405c-85ce-9357736ac590
dosen_source.csv:9,1454bff9-ab27-451a-ad1b-49e443213a76
dosen_source.csv:9,7b106357-67ce-4ec3-bae5-b02281e17dff
dosen_source.csv:9,4d6eab5e-26b9-4f2f-8867-912f34283df5
dosen_source.csv:9,b940a37e-bdf5-43e0-9cd3-78377fdc2fbf
dosen_source.csv:9,9d7ae5bc-d095-42fd-97ba-c625685901cb
dosen_source.csv:9,96ea701b-09db-4495-aaa0-90ca01d8f7ad
dosen_source.csv:9,379ea21b-0b4b-4da1-94bf-8b105ac42bef
dosen_source.csv:9,85905f8c-96f6-4a34-b9f1-75e88f0e3dbe
dosen_source.csv:9,08cefbcb-f355-4fc1-a32b-813eb62be45f
dosen_source.csv:9,1929e21e-336f-41d8-ac82-d407a77485c0
dosen_source.csv:9,82ec6488-3b04-46cb-b873-158331a86c49
dosen_source.csv:9,38d9af4b-0b3b-439a-b3ef-7740cbba72c6
dosen_source.csv:9,5335f2d8-8066-46e0-ae0a-9349dffb7c80
dosen_source.csv:9,582a8f04-56af-49f0-bd6a-2041ab67dab3
dosen_source.csv:9,1d66dd8c-6908-4645-b270-20a7884007c2
dosen_source.csv:9,aa8f6654-3155-4c04-a216-331d4d35d07d
dosen_source.csv:9,3c77246a-e8f3-4e61-bc74-5e6f0a8eaf90
dosen_source.csv:9,97498220-fccd-418b-b462-5a8edd3b797b
dosen_source.csv:9,439ced30-98bd-40fc-a361-24d92103f36d
dosen_source.csv:9,2c878ba3-4a69-4e74-9a55-ad79866d07a1
dosen_source.csv:9,74876e3e-e70a-4465-8f59-06eb2e3301f3
dosen_source.csv:9,92a02e8d-d3c5-4a36-8fb4-8c922890f6ff
dosen_source.csv:9,2cdcf482-15a2-4369-9697-53b9dc56e512
dosen_source.csv:9,0e10d1f6-9f79-4f8c-a8ab-747cc5dfd403
dosen_source.csv:9,21b3a086-8ef8-4870-b4ce-23ecdcd8a325
dosen_source.csv:9,4dc31647-1ae5-4f87-b1ec-673862ff4c5c
dosen_source.csv:9,a9ef0fcd-c772-484e-908e-bbc1d494cb9e
dosen_source.csv:9,8af7d809-1915-4716-85c5-35214a8e5317
dosen_source.csv:9,e207e3e4-9385-4b26-8535-0a40d6422201
dosen_source.csv:9,408c84ae-053a-41aa-99c2-8a4c5fe5236e
dosen_source.csv:9,b9420fd7-5f40-4ac6-a2cd-2436586fce31
dosen_source.csv:9,81400e77-a30b-4df1-beb7-0cf1027eaf16
dosen_source.csv:9,258371ce-1bc3-499a-aff2-f88cb62149fa
dosen_source.csv:9,b9989ee4-3091-4a7f-8645-cfd90deb3c15
dosen_source.csv:9,53d13541-a7d8-4250-83c4-85514e675bdd
dosen_source.csv:9,bce401f2-94eb-4e01-abe9-e2b8e3f15a0b
dosen_source.csv:9,f52b3769-9271-4722-8360-cc90ab9bfdb4
dosen_source.csv:9,68dbd4d1-873f-42d4-b2e0-ec7741dea5e6
dosen_source.csv:9,5b75c6e9-0f28-4f40-b7bc-dfd54a376a8e
dosen_source.csv:9,7cb329cc-6af8-4a14-a0f3-adaa36965a8d
dosen_source.csv:9,b00eee2b-d293-4e0d-a7f1-2ca957b93ee6
dosen_source.csv:9,c834ffd6-d843-4971-be36-6e54903685a1
dosen_source.csv:9,8ca83f5f-2798-45e8-808e-ace45d061c15
dosen_source.csv:9,fa97221e-500f-48ca-9827-c157c4893f74
dosen_source.csv:9,66a32c10-813a-40ed-ae99-512717b46cf0
dosen_source.csv:9,84b84679-c03f-4629-98bf-47d95d28221c
dosen_source.csv:9,aba0e081-69cb-4a47-a9ea-eb35dd3ad694
dosen_source.csv:9,6267676a-295e-45f1-9ece-3c51c6e1b354
dosen_source.csv:9,dad3e9a9-d0a4-4aba-8d83-240b6916bad8
dosen_source.csv:9,0fb8e89f-cddc-43af-933d-920b8957fdcf
dosen_source.csv:9,e696aaea-6de8-4583-98fc-b7fe8f4cdc8c
dosen_source.csv:9,06baf5a3-b65c-4d84-ade9-d4fb9d9d9c60
dosen_source.csv:9,bb782f52-f2f1-4b37-ab5a-0f074a27ae33
dosen_source.csv:9,510eaba9-70c5-440a-8537-24ecf6e2c743
dosen_source.csv:9,a02705be-b69e-4ae4-87ac-de2def703b18
dosen_source.csv:9,27aa0b74-dac1-4ff8-a797-05ccdf9cde47
dosen_source.csv:9,1311bc95-7872-4bed-b64b-cf7779cec55e
dosen_source.csv:9,414b3fe0-7878-454e-b9bb-accd928378b9
dosen_source.csv:9,50534235-f6f9-49b7-877a-24e75f4b4763
dosen_source.csv:9,c6cbdb84-bd82-41be-8a5a-4265afd6c8a6
dosen_source.csv:9,7bf05986-f5b3-4fa4-b28d-659c59138aeb
dosen_source.csv:9,62cd11e2-c0d9-4fbb-bd81-6c2faa2cbbd7
dosen_source.csv:9,ae1258f3-60c0-4b75-be28-165f793db73a
dosen_source.csv:9,c7f25ced-f539-4838-af7e-aed7e8f91135
dosen_source.csv:9,ffec9e3c-a7ca-4770-90eb-e6d799acb4f8
dosen_source.csv:9,1dc65b71-3a30-4499-86b3-8187dc00082c
dosen_source.csv:9,b26458c1-29bb-4684-8ec9-7991ac4be933
dosen_source.csv:9,b638afed-2406-401a-88fb-3745f26c508c
dosen_source.csv:9,4fb94477-0931-4b16-a24a-9603af5f94af
dosen_source.csv:9,68318f79-3f56-48fe-b430-1098552c9c00
dosen_source.csv:9,97b68b55-525f-49cc-b38b-c9399f008c56
dosen_source.csv:9,c9ac22f2-90fa-40b3-be24-10c6fe20f212
dosen_source.csv:9,2cda2c60-46e1-4209-aa8d-619584916dfe
dosen_source.csv:9,42efac99-7f72-41a4-91e8-c0ce48b44090
dosen_source.csv:9,280afbbc-35d7-449f-9b4c-7620bbbbb263
dosen_source.csv:9,bd8e2a05-39e4-4e3f-8e55-3b73ca5c9877
dosen_source.csv:9,a4dbce25-e9b0-4c7a-9ce8-cb5ed37245db
dosen_source.csv:9,b5ce7f2f-5046-45e7-97bf-a8c7c1601575
dosen_source.csv:9,73b7663a-ad0e-47b1-af56-291c52d17759
dosen_source.csv:9,2e891ac0-e664-4b6d-8a75-b05241cdd978
dosen_source.csv:9,bb508414-09cd-432d-8fc8-facf46e6d050
dosen_source.csv:9,f87bbf3e-494d-493e-8580-710ea7abb064
dosen_source.csv:9,b9812568-0a2c-410c-aed1-cf4d4e96fe24
dosen_source.csv:9,e34f5338-714b-463b-b5d2-d1227a3abfd9
dosen_source.csv:9,cbebed53-f404-4a7e-bc9b-3ac1e1943a2a
dosen_source.csv:9,dbcdc70c-9222-4903-96e4-cb3cfef8b755
dosen_source.csv:9,92b92ba1-0e7b-4dcf-b1e0-54cf7705f2ae
dosen_source.csv:9,bf027671-1d20-4505-a8e9-1016937e841b
dosen_source.csv:9,983fc71e-9e2b-4fc9-8911-c2e488b5136c
dosen_source.csv:9,78414c4b-592f-4add-af07-6a3a5a52d8d8
dosen_source.csv:9,c9d26514-a143-44e1-af80-ae13b084a363
dosen_source.csv:9,032656f6-76c2-4eb0-9dee-8fe652580f26
dosen_source.csv:9,20dc1885-e901-4d5e-b50e-e14614c21f47
dosen_source.csv:9,482ae45e-3523-4a06-8829-dbf5a78e2c26
dosen_source.csv:9,03147b85-b200-4558-826a-d4fc6d142699
dosen_source.csv:9,38b3a601-988b-40f6-9e2b-1fc1fd434c6a
dosen_source.csv:9,759c500f-85f5-4685-868d-3916f082422e
dosen_source.csv:9,97b6ac4e-1b44-4d79-8344-4c9d4604d461
dosen_source.csv:9,d9b73d31-7552-44ff-b6d4-403e5a06a07f
dosen_source.csv:9,7e67f097-c696-4b80-b654-f43ae9ed4cfe
dosen_source.csv:9,fb019a6c-a406-4652-8b23-34cd185295a5
dosen_source.csv:9,84b19069-d0ad-483e-a51a-fa867fcb1c68
dosen_source.csv:9,2d03be2f-2985-4d0d-891a-e24e757a8618
dosen_source.csv:9,af10cb16-8177-4da9-9d56-aae0ecf6ef4e
dosen_source.csv:9,b3304448-b941-45bd-968a-195459d79687
dosen_source.csv:9,25a682a1-5160-4dfb-ac42-2968a48d3913
dosen_source.csv:9,93c29853-5a9f-47fc-bd7f-db699fd0977d
dosen_source.csv:9,eb46cf87-e091-4bb3-a41e-f0b3f22d39ac
dosen_source.csv:9,024ba31a-1603-4f76-b9f0-25db3b680188
dosen_source.csv:9,34fde438-5d2d-44c4-965f-da978550048d
dosen_source.csv:9,548d2aba-9de7-4d50-9f4a-77d46496f722
dosen_source.csv:9,eb109adb-e7b2-430e-ade9-9a580944e29e
dosen_source.csv:9,f84f0a21-2837-4c4e-8742-5b024b22e531
dosen_source.csv:9,7f6f6109-0602-4b55-95af-21c5d86737e8
dosen_source.csv:9,a9e21026-2906-4319-ab58-c07c40e8352e
dosen_source.csv:9,a6198110-dcff-4409-b21d-532f95134be8
dosen_source.csv:9,45209af9-b18c-4627-80ee-66dd3f0e37b1
dosen_source.csv:9,76abadfc-d8f3-4747-9b61-dee25dacc119
dosen_source.csv:9,4cfe9319-26e8-48a6-9b2a-3041e86d14e5
dosen_source.csv:9,524ddcda-9687-4a02-bbe1-073b1bd8a08e
dosen_source.csv:9,edd64ba9-55d9-4e82-9e53-7ee45e686fa1
dosen_source.csv:9,4b060146-0319-4fcf-8a26-9166321c8060
dosen_source.csv:9,cd6f2ecb-3eeb-4c8b-b5aa-c635f7445895
dosen_source.csv:9,6bf9616e-7aef-4ba2-9dd7-ed9fbf2efd11
dosen_source.csv:9,0e2f9678-aafd-4bb9-b1ee-27803b81ec8a
dosen_source.csv:9,2c75d332-d40c-4d8c-86c9-535b49fd56aa
dosen_source.csv:9,5414c837-7de5-4dc8-936d-71c48c61ca93
dosen_source.csv:9,a4d26ea3-e759-451e-b0cf-987c5e867d56
dosen_source.csv:9,a137122d-896c-4878-82f1-d8d09bcadd77
dosen_source.csv:9,6992b342-6a7c-4800-a70d-2fc6c076a5f7
dosen_source.csv:9,1be5eec7-02c5-43f4-8e8e-490dbe7cb474
dosen_source.csv:9,f255c5e2-992c-47ea-8d7a-7e18da65af87
dosen_source.csv:9,9e33ab43-e67d-4a0e-8742-1edbcace0fa7
dosen_source.csv:9,f1a31487-f1d5-4d9a-82bd-f14b3c18fc7a
dosen_source.csv:9,293acc64-dc15-49df-ab1d-d46c8718340c
dosen_source.csv:9,c423db61-42da-485d-b7b9-0a16c17de9f2
dosen_source.csv:9,bd066c98-2c02-40bb-863c-944cf08be3c1
dosen_source.csv:9,7ce68687-2961-4973-a058-725f28cdd712
dosen_source.csv:9,e5f49153-a7ee-48dd-adca-00505d46c556
dosen_source.csv:9,a06baa66-93e3-4a53-ba25-a00aa876a8a7
dosen_source.csv:9,30515eee-e7c4-4ce1-a561-018ff9bb6f7e
dosen_source.csv:9,31ee8e68-ab56-443d-9353-aced35ebe151
dosen_source.csv:9,68f9100f-aeea-457b-8f21-e382fccbbde8
dosen_source.csv:9,d33f05c3-8296-4c09-9c51-e83faa842511
dosen_source.csv:9,468e1f62-74b2-4d6b-923e-9d07bf483d28
dosen_source.csv:9,22f15b3b-0aea-4ca4-bea2-b7022d9483c4
dosen_source.csv:9,fb7e6d05-3285-48f3-ba7c-7ca5f1f9e9e9
dosen_source.csv:9,30c679a6-d992-40f5-8a0f-58d9f10d0760
dosen_source.csv:9,6aa22199-52eb-4204-95d1-2b6c7cb47869
dosen_source.csv:9,7db426dd-2cb8-44b4-98a1-b2700d26de09
dosen_source.csv:9,a337e885-9ba5-43b8-bf56-0416d17c8597
dosen_source.csv:9,f7c4e77c-5597-4837-ac99-df4072522366
dosen_source.csv:9,1f6fefe9-8b73-47aa-a34a-22f462f33e86
dosen_source.csv:9,c15e2569-7e38-4347-87aa-6441349d6c6d
dosen_source.csv:9,fb2008f9-cdae-402e-bee6-1ce5a5cba075
dosen_source.csv:9,11dbcfda-e3ce-4bf2-b836-4de3954f7e81
dosen_source.csv:9,94fb7bf6-4805-4f07-83ce-84a6f50f2ff9
dosen_source.csv:9,2ac48511-089f-4893-9f3b-f1ac33cec89c
dosen_source.csv:9,0f56b980-4192-4aee-9eaa-fe387778ed87
dosen_source.csv:9,9aaa45b3-4ead-41fe-8f55-01d4e64dbcec
dosen_source.csv:9,2935d86a-d576-4ed9-b81f-82a98cd312dd
dosen_source.csv:9,0fd6ae46-b1a1-4fb4-8c7a-b3f5402bf6c1
dosen_source.csv:9,729224a0-0d83-47b6-bb1d-c119b5d2bea8
dosen_source.csv:9,0646d025-dd68-4995-8707-d204f630bd88
dosen_source.csv:9,901d1d65-fa50-4b57-b5c8-16635693d58b
dosen_source.csv:9,0afcd637-aec0-4031-8869-7f59e07ec032
dosen_source.csv:9,ffb2c475-cdda-44f5-85c0-ca18b7c5eb2b
dosen_source.csv:9,018e801e-3373-4d1d-8350-18a15dde6860
dosen_source.csv:9,e8c032d2-6d4f-4a16-b666-6b6c0edd2b15
dosen_source.csv:9,e8c0533c-0c27-4909-ba29-f2c791f07de4
dosen_source.csv:9,5c2cc332-2d1e-471d-b5dd-c2c199845540
dosen_source.csv:9,e17a4348-e2d9-4aa7-b36c-13b16b3f7472
dosen_source.csv:9,4a22f7d1-05f6-4deb-b47e-0e8e7265186c
dosen_source.csv:9,9a2667ae-0570-4ebb-bd6e-e44e916e075e
dosen_source.csv:9,9546ecd0-6363-4906-8590-8038d143a946
dosen_source.csv:9,ff0e4971-d7b4-4e4a-8150-f2020f6a05e6
dosen_source.csv:9,de2aca00-74b0-4046-9ea8-95a40836a75d
dosen_source.csv:9,1ab6dabd-0e87-4e64-a2de-a31dc3fae3e3
dosen_source.csv:9,224d3156-7322-493b-b6d6-bd13ee33aad7
dosen_source.csv:9,d2049668-ae0a-4e62-b8c0-697d0e96b04d
dosen_source.csv:9,d6d9c1f3-f524-478c-926a-113e670ba3a8
dosen_source.csv:9,e2d37465-41c0-4521-b24c-7c59bee92b4d
dosen_source.csv:9,910f5dcd-1614-4c8e-9b91-191e35e526c9
dosen_source.csv:9,e7665b60-ecf8-47da-9ac0-90c702aadd0d
dosen_source.csv:9,ba9885c3-3564-4e7d-9a65-142d02ec9860
dosen_source.csv:9,ae711ce4-7571-4408-af79-6759180f5fa8
dosen_source.csv:9,017c4fae-d700-4cb2-8359-3922826a0a63
dosen_source.csv:9,348f8d5d-bb0c-45c4-883b-990e72130717
dosen_source.csv:9,7e091515-9337-42ed-84e6-aed999101f31
dosen_source.csv:9,16ea88bf-ed3f-417d-ab95-e8736ad968f9
dosen_source.csv:9,ab3678a3-2ba5-4663-9620-b7c89e719876
dosen_source.csv:9,01d3c3f0-437c-4b3e-9c88-77d593f3a4a0
dosen_source.csv:9,2dbe0d65-3fdb-4d90-bd17-79e127c9d1b8
dosen_source.csv:9,7f764e58-2ef7-4aef-8457-9bfef705c522
dosen_source.csv:9,5b23233d-1fcc-44a4-a8c6-bffbdf6ff7b1
dosen_source.csv:9,6c2629e1-4eb7-4539-b03d-6a1797508e78
dosen_source.csv:9,ea9d670b-1fd1-4aa5-a63f-96b1302ef35e
dosen_source.csv:9,e99c9c60-677a-4428-9a76-5d098f68ac96
dosen_source.csv:9,1113c3e9-5d85-47df-a7d9-20f4454217a6
dosen_source.csv:9,05b4fbb0-bc90-4cb5-8f81-e979f5096958
dosen_source.csv:9,9bf02ec9-d608-4da4-bbb5-f297c63cf848
dosen_source.csv:9,a9141512-ec0d-432e-8bd1-85016f973dc5
dosen_source.csv:9,a0eaf29a-6dc5-4ab0-8fbe-842dbfd7a7c8
dosen_source.csv:9,51ae5d18-bd1a-488a-99f3-e4cdd869df2d
dosen_source.csv:9,a2e3e28f-dea5-47b3-bd2a-009515baf961
dosen_source.csv:9,8c3a59a5-d1bd-42c6-9b98-88c0e3e29d1c
dosen_source.csv:9,52a83b1f-56ec-47dc-ab46-5a3676f8b9f3
dosen_source.csv:9,105671a2-9bac-4995-841b-d36aa1756e51
dosen_source.csv:9,cf9950c6-11f3-4768-b380-161aefbab550
dosen_source.csv:9,9855715d-6b02-484c-b3da-33b1f3063bdc
dosen_source.csv:9,21e42ef1-4e62-4cfa-bbb0-c1365030bf05
dosen_source.csv:9,1f21acae-c184-4127-97ba-61423864af68
dosen_source.csv:9,b44ad982-db7d-44ea-a3be-a0a627f8599b
dosen_source.csv:9,504942af-6473-4e4c-bf6a-6ea6f27831ec
dosen_source.csv:9,543b1daf-b416-48a0-9c95-41f4f45136da
dosen_source.csv:9,e9b3048f-e87d-4c77-a98e-678dad28154a
dosen_source.csv:9,fa688b39-4f48-4111-a56a-27db42c4088e
dosen_source.csv:9,b92fbf21-178f-4bf7-8fda-3ba5af8e5a3c
dosen_source.csv:9,68f0bf51-f19b-4902-acc5-148773dce0f2
dosen_source.csv:9,a72bd505-e3f5-43c1-93f1-356f440b4f4d
dosen_source.csv:9,46647b90-3672-44d9-8093-a6eea8d9d7ee
dosen_source.csv:9,4fe23d97-c7f9-41da-8eb6-47c213c41945
dosen_source.csv:9,f5241b0b-a3c7-45b1-bcd2-05da243a0f0b
dosen_source.csv:9,483b2424-cf40-4f52-8f11-1c23bb07da66
dosen_source.csv:9,2101519e-8d00-4581-9e9d-5baa1abe8b69
dosen_source.csv:9,b4470b00-518e-4e05-b7e1-a7879a2a19aa
dosen_source.csv:9,44d49d8d-c9e3-4942-80f4-05272ef28dce
dosen_source.csv:9,526c6324-9c7c-479c-8d83-33c1bf82ce6a
dosen_source.csv:9,feb4b13b-0307-4ff0-aa30-517523c9c0df
dosen_source.csv:9,a9f096b9-a681-4860-a423-80be748725e3
dosen_source.csv:9,9d350077-ce28-44ba-8913-93066dbb30c0
dosen_source.csv:9,5c4937cb-c7ba-4eb5-96e9-be6978f8c8e6
dosen_source.csv:9,6eb8f0a2-d4d5-4d8f-a806-74bff3add6c1
dosen_source.csv:9,b6b84f9d-d013-48d2-9ecc-24794ed3eda5
dosen_source.csv:9,0698d78a-1489-4758-9774-66d9b34ae219
dosen_source.csv:9,ae70c842-34da-4f6c-8277-7aa2f22a57c1
dosen_source.csv:9,8bbe3adf-6bda-4c7d-97ae-25865a8ff182
dosen_source.csv:9,041d5688-be2f-476f-994d-9e51a5e90efc
dosen_source.csv:9,c469b1a8-0eb2-43f4-9d25-84abeb396659
dosen_source.csv:9,7c947f39-0532-4d9a-bca1-e0f6dd36a3ac
dosen_source.csv:9,bad649b9-e57b-45e1-a617-348300b0b760
dosen_source.csv:9,53067678-339c-4b04-9a82-6206682992fa
dosen_source.csv:9,02ee74fa-dcfb-4d38-a9a2-d75fef0c078a
dosen_source.csv:9,71fe7fd2-0b10-4ccc-8a5a-5040de4223a1
dosen_source.csv:9,4adeb9cb-3dc9-443c-8497-63c0fbd2d7d0
dosen_source.csv:9,6b42b933-670e-450c-bd0e-d648dc224c6c
dosen_source.csv:9,9acbfccd-bb97-4d77-bc34-61498d1c1ce2
dosen_source.csv:9,7fcb1961-b3b9-409d-b36e-413ffa007889
dosen_source.csv:9,badd35de-1139-4bc3-8a8e-e15153288e67
dosen_source.csv:9,b75bab36-34d1-42a5-b203-61bb5bf08f87
dosen_source.csv:9,e6e7fa45-1d93-45c9-a8c2-b2107e6802a2
dosen_source.csv:9,fe975e15-59ef-4f02-86f3-ad50cbbb1ab7
dosen_source.csv:9,b2c37531-8022-4bb7-89fa-a63c1ed2475a
dosen_source.csv:9,7ee6d53c-f15c-4c48-b285-c24f5015502c
dosen_source.csv:9,6d224a60-713e-41c0-a0c4-8dfd43016156
dosen_source.csv:9,0d07829e-fc5b-4e84-9efd-cbe285fef7ad
dosen_source.csv:9,8c024ddd-c521-40de-9972-d82d860bbfad
dosen_source.csv:9,30d9209c-f2c8-4720-bc09-2a063ee3b470
dosen_source.csv:9,b571ddd0-8669-44e5-b137-32b67a5aec08
dosen_source.csv:9,645365a3-cd81-44a1-9dc2-75c5939c7843
dosen_source.csv:9,5cbe6d6c-2471-4271-9623-e6db715d587d
dosen_source.csv:10,2995bf1e-3bc9-4db6-9d4f-4d7deb02c5c1
dosen_source.csv:10,51b3ea82-aeaa-4525-8079-adc0032b1d1e
dosen_source.csv:10,a291bcd3-d206-4002-a9ff-9ba1c99443f2
dosen_source.csv:10,7a6cb3f6-71db-45ba-aa26-ecd2ed9be24a
dosen_source.csv:10,726bc5dd-aa9e-4e7a-8fb4-368cf5ec4d43
dosen_source.csv:10,ff418fa2-e2d0-4da2-9548-f8f166486aa9
dosen_source.csv:10,b0b3d17f-028c-49a4-969d-0609b9deba1f
dosen_source.csv:10,0935854d-28af-41bf-bf30-e383a3ac538c
dosen_source.csv:10,a4ef233a-9e3d-41a4-a8dc-d6d201615296
dosen_source.csv:10,06395850-c402-4260-bb41-75e0a5dd84b6
dosen_source.csv:10,b8a92bcc-101d-4407-9e47-84db8f452d56
dosen_source.csv:10,ac1a4665-05bb-404c-b967-9796455f5444
dosen_source.csv:11,89fa855a-b5b8-4a3f-b1a3-7a8bac15b978
dosen_source.csv:11,27ffe0ca-92f8-45f9-91fa-baa9bf79fe82
dosen_source.csv:11,3d79fc55-0a8b-407e-a14c-5311eb4023a9
dosen_source.csv:11,e2edb3c1-fde6-4d52-bb97-ec59bed6350e
dosen_source.csv:11,9390bb77-05ca-4442-aa45-be43c9072bc9
dosen_source.csv:11,35bce063-bcb2-40b6-85ef-23b6241525ab
dosen_source.csv:11,790d73ed-d84a-4e1b-b795-1e4a88e8a2ff
dosen_source.csv:11,d596f2f9-347c-483c-a594-6fdb1157905a
dosen_source.csv:11,9e84589c-631c-4c1a-aeee-65a407d2a66e
dosen_source.csv:11,3320da5c-583d-406b-afae-780a07578e27
dosen_source.csv:11,d4ac4537-7374-4efb-a0c9-811489594cea
dosen_source.csv:11,5e325045-e127-439a-ac7e-79685532d8ea
dosen_source.csv:11,305ce3e0-80ca-4c1e-af6f-e7a862e93376
dosen_source.csv:11,37976873-d409-47c9-b79f-ccc5375ced82
dosen_source.csv:11,3714a29b-8c44-4009-a831-030cd2e32a49
dosen_source.csv:11,2c55f046-df46-4ebe-8c2b-cf7b04059652
dosen_source.csv:11,9f9e3259-a56e-4f83-9120-5cc36437377d
dosen_source.csv:11,2dba568f-891c-4715-920a-0ac9bd5fb337
dosen_source.csv:11,d0028ae0-a16e-412c-bccd-907003fe80c2
dosen_source.csv:11,379ea21b-0b4b-4da1-94bf-8b105ac42bef
dosen_source.csv:11,c9d8397f-2290-4b63-9793-80689f19f7fa
dosen_source.csv:11,3e54c3b0-73ad-41a1-9739-4a766fcee83f
dosen_source.csv:11,18a749cc-4a40-4bca-b8c5-65eeb1b38e3c
dosen_source.csv:11,ed48b9c1-416e-4d05-8feb-d46d2d7a0538
dosen_source.csv:11,d3267c74-c085-4549-a28c-a74bad644c6a
dosen_source.csv:11,befd3a59-d0be-44d0-bc99-2f7087ad82a3
dosen_source.csv:11,354e42d8-5b64-4039-953a-328ef05d1c52
dosen_source.csv:11,2c74e638-84c0-4346-98c2-d10b56e19a98
dosen_source.csv:11,65947e03-6d3e-4700-8630-897b85db470b
dosen_source.csv:11,6a059d2d-43a1-47d3-9e37-4eae389ded27
dosen_source.csv:11,eee8c510-2cba-48cd-83f7-63bbc97a3273
dosen_source.csv:11,fe89b0d5-ac71-46b1-b9a9-24be251f88d5
dosen_source.csv:11,2469e7f1-618d-4c10-93cf-0ecff380192a
dosen_source.csv:11,f5de28b0-070c-486e-b2e1-c875045835ab
dosen_source.csv:11,213953b1-7f88-47a5-b771-22478b72aca0
dosen_source.csv:11,4e86fa15-d9f9-4624-aabe-647ebccbc047
dosen_source.csv:11,d86d39f8-637b-46b2-bc8e-f685538d943b
dosen_source.csv:11,478aedc4-eb74-4740-a041-743d2a07b545
dosen_source.csv:11,e2e60ef0-168f-4dd1-a3a3-12d85f153e31
dosen_source.csv:11,c9103c89-11cc-473e-8321-35a465787b16
dosen_source.csv:11,18602613-18fc-4b08-a961-c914971a9379
dosen_source.csv:11,67bfddce-fc33-49b4-af2f-b01939dc7e07
dosen_source.csv:11,c33bab68-8371-4e77-a367-f1adb2c0416e
dosen_source.csv:11,09336819-ebee-4c77-a98d-4b3074a31ff9
dosen_source.csv:11,8420e328-32ab-4a52-a2e7-0ad4a6a0dda3
dosen_source.csv:11,0d3249b0-b570-45a8-bc8c-a3bb7f30ba45
dosen_source.csv:11,cd6a382c-de7b-4470-802a-4f7081552b43
dosen_source.csv:11,501a32ee-f055-4c46-b7be-44b62958e4ca
dosen_source.csv:11,47070c79-df0c-44fa-861b-a31a08615b19
dosen_source.csv:11,5967a3ca-e8b6-4ef1-a774-f12ea9e3aaa6
dosen_source.csv:11,c952689b-c57f-4e82-ad39-174864a2aa72
dosen_source.csv:11,0fe7a1b4-a55b-4918-a552-1bb1c9878f7a
dosen_source.csv:11,8e2a2189-f4b7-4e31-bc31-436de0bce8fd
dosen_source.csv:11,0d932ef0-56f9-4b42-ae65-b28371a106d1
dosen_source.csv:11,55517024-fd7b-4f27-8085-7cc7a584f42d
dosen_source.csv:11,cdebf732-b221-4f80-8c0a-1827ed988e8e
dosen_source.csv:11,7c1aaa6d-6e4f-44cd-8266-3a6556aa0aed
dosen_source.csv:11,4f337a1e-58ba-45b9-a7e9-a1f10f3ef934
dosen_source.csv:11,09ddb66e-798d-4eeb-865f-d5cb9ba46990
dosen_source.csv:11,c6b76a27-cf31-49c2-9f7a-43fc25ec9b6a
dosen_source.csv:11,c9ea791b-30b5-4c3f-9ed4-1d97b73ff849
dosen_source.csv:11,aa6e4451-c570-488a-9652-b69724ff17d0
dosen_source.csv:11,0e3b45ef-653f-462c-98ca-0262cfcbc68a
dosen_source.csv:11,fb2f4076-8375-416c-a0c1-5bf941e21766
dosen_source.csv:11,3529e92a-36f5-4072-9402-f60e259c4c4f
dosen_source.csv:11,917188e6-5785-4d0b-9b7b-fecb8a022ed1
dosen_source.csv:11,304cb8ca-9d40-4919-aed8-74802158037e
dosen_source.csv:11,4490f6e5-843b-4b9e-a75c-3bf4e7e646e8
dosen_source.csv:11,9fd7724a-bb3b-43fa-a1d1-d8e28c5d94b0
dosen_source.csv:11,e8095e2b-7adc-4b27-bdc7-038a7052c69c
dosen_source.csv:11,eff2a89d-58da-4f97-b0f3-4ba573a204f7
dosen_source.csv:11,a304da38-3a93-4db6-a63d-f92074a3866f
dosen_source.csv:11,1c07d8b8-d469-4665-a68e-77bcccf240ca
dosen_source.csv:11,09c4a316-8b98-4488-8eae-64b05aa8b39a
dosen_source.csv:11,63d6cbd3-2097-4181-a2f6-7488a2384b8d
dosen_source.csv:11,ec270476-6a0c-4cf8-926a-6e3467e55741
dosen_source.csv:11,e237cf64-fd2d-4652-accf-61fc7c9dc22e
dosen_source.csv:11,4c58e2e7-f9b3-4148-b386-a30294134ee5
dosen_source.csv:11,9e55a26a-0f21-431a-a692-a81956de45f1
